LATITUDE,LONGITUDE
24.787437155561904,120.99785695252352
24.78815768761169,120.9952546207767
24.78778254562329,120.99853537285463
24.78778254562329,120.99853537285463
24.78774765539979,120.9984793489294
24.78774765539979,120.9984793489294
24.78774765539979,120.9984793489294
24.787654461104275,120.99832028738248
24.787654461104275,120.99832028738248
24.787654461104275,120.99832028738248
24.787654461104275,120.99832028738248
24.787654461104275,120.99832028738248
24.787654461104275,120.99832028738248
24.789244082119588,120.99796288601188
24.789244082119588,120.99796288601188
24.789244082119588,120.99796288601188
24.78756836080338,120.99817775992504
24.78756836080338,120.99817775992504
24.78843251470868,120.99526178614488
24.78843251470868,120.99526178614488
24.78843251470868,120.99526178614488
24.78843251470868,120.99526178614488
24.78756836080338,120.99817775992504
24.78756836080338,120.99817775992504
24.78756836080338,120.99817775992504
24.78756836080338,120.99817775992504
24.78753440256049,120.99812154662922
24.78753440256049,120.99812154662922
24.78753440256049,120.99812154662922
24.78753440256049,120.99812154662922
24.78815768761169,120.9952546207767
24.78753440256049,120.99812154662922
24.78780955252357,120.99857906808894
24.78780955252357,120.99857906808894
24.7879279948225,120.99876998682343
24.7879279948225,120.99876998682343
24.787870777301794,120.9952476320176
24.787870777301794,120.9952476320176
24.787870777301794,120.9952476320176
24.7879279948225,120.99876998682343
24.7879279948225,120.99876998682343
24.7879279948225,120.99876998682343
24.7879279948225,120.99876998682343
24.7879279948225,120.99876998682343
24.7879279948225,120.99876998682343
24.78948817301889,120.99766548658144
24.78948817301889,120.99766548658144
24.78944825135552,120.99771286424944
24.78944825135552,120.99771286424944
24.787866359738008,120.99867034719536
24.787866359738008,120.99867034719536
24.787866359738008,120.99867034719536
24.78944825135552,120.99771286424944
24.78944825135552,120.99771286424944
24.78944825135552,120.99771286424944
24.787866359738008,120.99867034719536
24.787866359738008,120.99867034719536
24.789410117308723,120.99775943908712
24.789410117308723,120.99775943908712
24.789410117308723,120.99775943908712
24.789410117308723,120.99775943908712
24.789410117308723,120.99775943908712
24.789410117308723,120.99775943908712
24.78780955252357,120.99857906808894
24.7879279948225,120.99876998682343
24.78753440256049,120.99812154662922
24.78753440256049,120.99812154662922
24.787657401782845,120.99586896893878
24.787437155561904,120.99785695252352
24.787437155561904,120.99785695252352
24.787437155561904,120.99785695252352
24.787437155561904,120.99785695252352
24.787437155561904,120.99785695252352
24.787437155561904,120.99785695252352
24.788842321340827,120.99527318206128
24.788842321340827,120.99527318206128
24.788842321340827,120.99527318206128
24.78743522755225,120.99779727716948
24.78743522755225,120.99779727716948
24.78743522755225,120.99779727716948
24.78890869967353,120.99527519804168
24.78890869967353,120.99527519804168
24.78890869967353,120.99527519804168
24.78743522755225,120.99779727716948
24.78743522755225,120.99779727716948
24.78743522755225,120.99779727716948
24.787428262362955,120.99769530136142
24.787428262362955,120.99769530136142
24.787428262362955,120.99769530136142
24.787428262362955,120.99769530136142
24.787428262362955,120.99769530136142
24.787428262362955,120.99769530136142
24.787428262362955,120.99769530136142
24.788920420324114,120.99835145787908
24.788920420324114,120.99835145787908
24.788920420324114,120.99835145787908
24.787437155561904,120.99785695252352
24.78753440256049,120.99812154662922
24.787437155561904,120.99785695252352
24.787437155561904,120.99785695252352
24.7885629578427,120.9952652289052
24.7890683302826,120.99817316041565
24.7890683302826,120.99817316041565
24.7890683302826,120.99817316041565
24.788633908196964,120.9952672514945
24.788633908196964,120.9952672514945
24.787447399987144,120.99803105231454
24.7890683302826,120.99817316041565
24.7890683302826,120.99817316041565
24.7890683302826,120.99817316041565
24.788633908196964,120.9952672514945
24.788633908196964,120.9952672514945
24.788633908196964,120.9952672514945
24.78744409287409,120.9979748492602
24.78744409287409,120.9979748492602
24.78744409287409,120.9979748492602
24.78744074661322,120.99791798094324
24.78744074661322,120.99791798094324
24.78869964843383,120.99526920136948
24.78869964843383,120.99526920136948
24.78869964843383,120.99526920136948
24.78869964843383,120.99526920136948
24.78900020831644,120.9982551548242
24.78900020831644,120.9982551548242
24.78900020831644,120.9982551548242
24.787437155561904,120.99785695252352
24.787437155561904,120.99785695252352
24.787437155561904,120.99785695252352
24.787437155561904,120.99785695252352
24.787437155561904,120.99785695252352
24.787428262362955,120.99769530136142
24.787447399987144,120.99803105231454
24.787961142687703,120.99882427500542
24.78959375506804,120.99685999112828
24.78959375506804,120.99685999112828
24.787675988709044,120.99551380282432
24.787675988709044,120.99551380282432
24.787675988709044,120.99551380282432
24.78835932203792,120.99944140770116
24.78835932203792,120.99944140770116
24.78835932203792,120.99944140770116
24.788322679536112,120.99940150916042
24.788322679536112,120.99940150916042
24.78966393440349,120.99711568209696
24.78966393440349,120.99711568209696
24.78966393440349,120.99711568209696
24.787685275035948,120.99535936181594
24.787685275035948,120.99535936181594
24.787685275035948,120.99535936181594
24.787732550362826,120.9952580400831
24.787732550362826,120.9952580400831
24.787732550362826,120.9952580400831
24.787732550362826,120.9952580400831
24.787732550362826,120.9952580400831
24.787732550362826,120.9952580400831
24.78828868107328,120.99935558644714
24.78828868107328,120.99935558644714
24.78828868107328,120.99935558644714
24.78825656719996,120.99930544341208
24.78825656719996,120.99930544341208
24.78825656719996,120.99930544341208
24.78825656719996,120.99930544341208
24.78959375506804,120.99685999112828
24.78825656719996,120.99930544341208
24.78959375506804,120.99685999112828
24.78959375506804,120.99685999112828
24.787657401782845,120.99586896893878
24.787657401782845,120.99586896893878
24.787657401782845,120.99586896893878
24.789575066273027,120.9967290678621
24.789575066273027,120.9967290678621
24.789575066273027,120.9967290678621
24.789575066273027,120.9967290678621
24.789575066273027,120.9967290678621
24.789575066273027,120.9967290678621
24.78765849725428,120.99582222996388
24.78765849725428,120.99582222996388
24.78765849725428,120.99582222996388
24.78765849725428,120.99582222996388
24.78765849725428,120.99582222996388
24.78765849725428,120.99582222996388
24.78765849725428,120.99582222996388
24.78765849725428,120.99582222996388
24.78765976013974,120.9957664187406
24.78765976013974,120.9957664187406
24.78765976013974,120.9957664187406
24.78765976013974,120.9957664187406
24.78765976013974,120.9957664187406
24.78765976013974,120.9957664187406
24.78959375506804,120.99685999112828
24.78959375506804,120.99685999112828
24.78959375506804,120.99685999112828
24.78959375506804,120.99685999112828
24.78959375506804,120.99685999112828
24.78959375506804,120.99685999112828
24.78959375506804,120.99685999112828
24.787961142687703,120.99882427500542
24.78825656719996,120.99930544341208
24.78825656719996,120.99930544341208
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.788057931530584,120.9989833547596
24.788057931530584,120.9989833547596
24.78968833543351,120.9974038044076
24.78968833543351,120.9974038044076
24.78968833543351,120.9974038044076
24.78967001722373,120.99745569218624
24.78967001722373,120.99745569218624
24.78967001722373,120.99745569218624
24.78967001722373,120.99745569218624
24.78967001722373,120.99745569218624
24.78967001722373,120.99745569218624
24.78967001722373,120.99745569218624
24.788057931530584,120.9989833547596
24.788057931530584,120.9989833547596
24.788057931530584,120.9989833547596
24.787991279491283,120.99887417955338
24.787991279491283,120.99887417955338
24.787991279491283,120.99887417955338
24.787991279491283,120.99887417955338
24.78783973178787,120.99524710789832
24.78783973178787,120.99524710789832
24.78783973178787,120.99524710789832
24.78783973178787,120.99524710789832
24.787961142687703,120.99882427500542
24.787447399987144,120.99803105231454
24.78809854860073,120.9990493390823
24.78825656719996,120.99930544341208
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78825656719996,120.99930544341208
24.78825656719996,120.99930544341208
24.78825656719996,120.99930544341208
24.78825656719996,120.99930544341208
24.78825656719996,120.99930544341208
24.78825656719996,120.99930544341208
24.7897172533428,120.99726032308686
24.7897172533428,120.99726032308686
24.7897172533428,120.99726032308686
24.7897172533428,120.99726032308686
24.7897172533428,120.99726032308686
24.7897172533428,120.99726032308686
24.7897172533428,120.99726032308686
24.7897172533428,120.99726032308686
24.7897172533428,120.99726032308686
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78968833543351,120.9974038044076
24.78968833543351,120.9974038044076
24.78968833543351,120.9974038044076
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.78809854860073,120.9990493390823
24.787428262362955,120.99769530136142
24.787657401782845,120.99586896893878
24.78740576954433,120.99764078332772
24.78751694537928,120.99682394756525
24.78751694537928,120.99682394756525
24.78751694537928,120.99682394756525
24.78751694537928,120.99682394756525
24.78753138768521,120.99677303461937
24.78753138768521,120.99677303461937
24.78753138768521,120.99677303461937
24.78753138768521,120.99677303461937
24.78753138768521,120.99677303461937
24.78753138768521,120.99677303461937
