Timestamp,Gyroscope_x,Gyroscope_y,Gyroscope_z,Accelerometer_x,Accelerometer_y,Accelerometer_z,Magnetometer_x,Magnetometer_y,Magnetometer_z,Latitude,Longitude,Altitude,Speed
1677898365356,null,null,null,null,null,null,51.86154556274414,-15.197392463684082,-7.947322845458984,null,null,null,null
1677898365361,null,null,null,0.05865478515625,-0.9352569580078125,-0.2501373291015625,null,null,null,null,null,null,null
1677898365368,0.0827430859208107,0.046052977442741394,-0.04000787064433098,null,null,null,null,null,null,null,null,null,null
1677898365454,null,null,null,null,null,null,51.357322692871094,-14.55910587310791,-6.643211364746094,null,null,null,null
1677898365459,-0.039206791669130325,0.02281183935701847,0.033963292837142944,null,null,null,null,null,null,null,null,null,null
1677898365464,null,null,null,0.05816650390625,-0.991729736328125,-0.208984375,null,null,null,null,null,null,null
1677898365552,null,null,null,null,null,null,51.39860916137695,-14.60653018951416,-7.5235443115234375,null,null,null,null
1677898365557,null,null,null,0.0637664794921875,-0.9429931640625,-0.2581024169921875,null,null,null,null,null,null,null
1677898365564,0.013155749067664146,-0.03189481422305107,-0.009343966841697693,null,null,null,null,null,null,null,null,null,null
1677898365653,null,null,null,null,null,null,51.51193618774414,-14.560543060302734,-7.026069641113281,null,null,null,null
1677898365668,0.059542421251535416,0.04500262811779976,-0.03152570128440857,null,null,null,null,null,null,null,null,null,null
1677898365674,null,null,null,0.05963134765625,-0.940582275390625,-0.243927001953125,null,null,null,null,null,null,null
1677898365742,null,null,null,null,null,null,51.72392272949219,-15.015658378601074,-7.693473815917969,null,null,null,null
1677898365748,-0.02605636790394783,0.008792160078883171,0.07929056137800217,null,null,null,null,null,null,null,null,null,null
1677898365754,null,null,null,0.0614471435546875,-1.0192413330078125,-0.2126007080078125,null,null,null,null,null,null,null
1677898365854,null,null,null,null,null,null,51.93257141113281,-15.542766571044922,-8.292060852050781,null,null,null,null
1677898365861,-0.03356222063302994,-0.023613451048731804,-0.058506451547145844,null,null,null,null,null,null,null,null,null,null
1677898365865,null,null,null,0.062591552734375,-0.935150146484375,-0.25634765625,null,null,null,null,null,null,null
1677898365960,null,null,null,null,null,null,51.775848388671875,-15.411178588867188,-7.884223937988281,null,null,null,null
1677898365967,0.0590827614068985,0.037754833698272705,-0.04104090854525566,null,null,null,null,null,null,null,null,null,null
1677898365972,null,null,null,0.0607757568359375,-0.9402618408203125,-0.242340087890625,null,null,null,null,null,null,null
1677898366059,null,null,null,null,null,null,51.68207550048828,-15.343639373779297,-7.596973419189453,null,null,null,null
1677898366066,-0.00126739835832268,0.001714010490104556,0.0785861536860466,null,null,null,null,null,null,null,null,null,null
1677898366071,null,null,null,0.0612640380859375,-1.0060272216796875,-0.222900390625,null,null,null,null,null,null,null
1677898366154,null,null,null,null,null,null,51.32004928588867,-14.745651245117188,-7.178092956542969,null,null,null,null
1677898366172,-0.016402941197156906,0.012681973166763783,-0.040054742246866226,null,null,null,null,null,null,null,null,null,null
1677898366177,null,null,null,0.0532073974609375,-0.941162109375,-0.2180328369140625,null,null,null,null,null,null,null
1677898366179,null,null,null,null,null,null,null,null,null,24.78877055348594,120.99937483409917,84.60141232050955,0
1677898366242,null,null,null,null,null,null,51.02314376831055,-15.050349235534668,-6.6164703369140625,null,null,null,null
1677898366253,0.04162920266389847,0.0739261582493782,-0.053827013820409775,null,null,null,null,null,null,null,null,null,null
1677898366259,null,null,null,0.0700225830078125,-0.95355224609375,-0.1995849609375,null,null,null,null,null,null,null
1677898366357,null,null,null,null,null,null,51.64751434326172,-16.340087890625,-8.22420883178711,null,null,null,null
1677898366364,null,null,null,0.085113525390625,-1.0566253662109375,-0.20269775390625,null,null,null,null,null,null,null
1677898366370,-0.049794718623161316,0.00703846849501133,0.08370368182659149,null,null,null,null,null,null,null,null,null,null
1677898366460,null,null,null,null,null,null,51.80156707763672,-17.261184692382812,-8.45779800415039,null,null,null,null
1677898366466,-0.06983394175767899,0.012614062055945396,-0.08017712831497192,null,null,null,null,null,null,null,null,null,null
1677898366472,null,null,null,0.0761566162109375,-0.9256591796875,-0.206268310546875,null,null,null,null,null,null,null
1677898366561,null,null,null,null,null,null,51.664222717285156,-18.149728775024414,-9.520137786865234,null,null,null,null
1677898366567,null,null,null,0.078887939453125,-0.9947357177734375,-0.245147705078125,null,null,null,null,null,null,null
1677898366573,0.10815789550542831,-0.0510416142642498,0.05757434666156769,null,null,null,null,null,null,null,null,null,null
1677898366671,null,null,null,null,null,null,50.86260223388672,-18.33071517944336,-8.58993911743164,null,null,null,null
1677898366677,-0.09321916103363037,0.04910922423005104,0.023359650745987892,null,null,null,null,null,null,null,null,null,null
1677898366682,null,null,null,0.06451416015625,-1.005859375,-0.1761627197265625,null,null,null,null,null,null,null
1677898366752,null,null,null,null,null,null,50.66677474975586,-18.902206420898438,-9.293521881103516,null,null,null,null
1677898366758,0.06751193106174469,-0.010436927899718285,-0.008794556371867657,null,null,null,null,null,null,null,null,null,null
1677898366765,null,null,null,0.06201171875,-0.92596435546875,-0.2242279052734375,null,null,null,null,null,null,null
1677898366864,null,null,null,null,null,null,50.433868408203125,-17.90160369873047,-7.709751129150391,null,null,null,null
1677898366870,-0.02707609161734581,0.00857457984238863,-0.00012996226723771542,null,null,null,null,null,null,null,null,null,null
1677898366876,null,null,null,0.074462890625,-1.01318359375,-0.2286376953125,null,null,null,null,null,null,null
1677898366962,null,null,null,null,null,null,50.60835647583008,-17.25616455078125,-6.662677764892578,null,null,null,null
1677898366967,-0.06532201170921326,0.06965205073356628,0.01751348003745079,null,null,null,null,null,null,null,null,null,null
1677898366973,null,null,null,0.060791015625,-0.985321044921875,-0.173614501953125,null,null,null,null,null,null,null
1677898367063,null,null,null,null,null,null,51.1168327331543,-16.953311920166016,-7.261863708496094,null,null,null,null
1677898367068,0.0972655639052391,0.026453444734215736,-0.028739236295223236,null,null,null,null,null,null,null,null,null,null
1677898367074,null,null,null,0.0525970458984375,-0.9019317626953125,-0.2145233154296875,null,null,null,null,null,null,null
1677898367164,null,null,null,null,null,null,51.29867935180664,-16.90395736694336,-7.287727355957031,null,null,null,null
1677898367175,null,null,null,0.0703582763671875,-0.9769134521484375,-0.2314910888671875,null,null,null,null,null,null,null
1677898367178,0.035289548337459564,-0.010840663686394691,0.0060203419998288155,null,null,null,null,null,null,null,null,null,null
1677898367179,null,null,null,null,null,null,null,null,null,24.78877055348594,120.99937483409917,84.60141232050955,0
1677898367259,null,null,null,null,null,null,51.65769958496094,-17.295719146728516,-8.373649597167969,null,null,null,null
1677898367266,null,null,null,0.0667572021484375,-0.9655303955078125,-0.191131591796875,null,null,null,null,null,null,null
1677898367272,0.056783922016620636,0.06713349372148514,0.017947042360901833,null,null,null,null,null,null,null,null,null,null
1677898367365,null,null,null,null,null,null,51.863155364990234,-17.439090728759766,-7.718692779541016,null,null,null,null
1677898367371,null,null,null,0.0741729736328125,-0.9954071044921875,-0.185516357421875,null,null,null,null,null,null,null
1677898367377,-0.06639180332422256,-0.006311958190053701,0.030121151357889175,null,null,null,null,null,null,null,null,null,null
1677898367464,null,null,null,null,null,null,51.938777923583984,-17.656444549560547,-8.381340026855469,null,null,null,null
1677898367470,0.04430354759097099,-0.015321698039770126,-0.010215619578957558,null,null,null,null,null,null,null,null,null,null
1677898367476,null,null,null,0.0694580078125,-0.9593048095703125,-0.211090087890625,null,null,null,null,null,null,null
1677898367566,null,null,null,null,null,null,51.1394157409668,-16.47403335571289,-6.798011779785156,null,null,null,null
1677898367573,0.08343257755041122,0.05513995140790939,-0.011921374127268791,null,null,null,null,null,null,null,null,null,null
1677898367578,null,null,null,0.06854248046875,-0.9610748291015625,-0.1896820068359375,null,null,null,null,null,null,null
1677898367674,null,null,null,null,null,null,51.26527786254883,-16.73886489868164,-7.429447174072266,null,null,null,null
1677898367680,null,null,null,0.071807861328125,-0.9337615966796875,-0.19915771484375,null,null,null,null,null,null,null
1677898367685,0.02587633766233921,0.02851526439189911,-0.05333166569471359,null,null,null,null,null,null,null,null,null,null
1677898367760,null,null,null,null,null,null,51.168827056884766,-16.767614364624023,-7.284008026123047,null,null,null,null
1677898367768,-0.00805979035794735,-0.026871029287576675,-0.001341434195637703,null,null,null,null,null,null,null,null,null,null
1677898367772,null,null,null,0.08026123046875,-0.9852142333984375,-0.1982421875,null,null,null,null,null,null,null
1677898367867,null,null,null,null,null,null,51.219764709472656,-17.002277374267578,-7.5456695556640625,null,null,null,null
1677898367874,0.0960967019200325,0.03731248527765274,0.04902932792901993,null,null,null,null,null,null,null,null,null,null
1677898367878,null,null,null,0.063873291015625,-0.982574462890625,-0.190643310546875,null,null,null,null,null,null,null
1677898367968,null,null,null,null,null,null,51.43841552734375,-17.228429794311523,-8.145439147949219,null,null,null,null
1677898367975,-0.04801120236515999,0.055521316826343536,-0.038907453417778015,null,null,null,null,null,null,null,null,null,null
1677898367981,null,null,null,0.0641937255859375,-0.96490478515625,-0.1772308349609375,null,null,null,null,null,null,null
1677898368070,null,null,null,null,null,null,51.39320755004883,-17.679067611694336,-7.832611083984375,null,null,null,null
1677898368076,0.013095295988023281,-0.0152575159445405,0.01426682062447071,null,null,null,null,null,null,null,null,null,null
1677898368080,null,null,null,0.074371337890625,-0.9806671142578125,-0.1875762939453125,null,null,null,null,null,null,null
1677898368172,null,null,null,null,null,null,51.47264099121094,-17.575510025024414,-7.875507354736328,null,null,null,null
1677898368181,-0.00860174372792244,0.03117789328098297,0.09430120140314102,null,null,null,null,null,null,null,null,null,null
1677898368185,null,null,null,0.0738677978515625,-1.037109375,-0.16302490234375,null,null,null,null,null,null,null
1677898368186,null,null,null,null,null,null,null,null,null,24.78876509192037,120.99937405286938,84.6549127632752,0
1677898368260,null,null,null,null,null,null,50.93167495727539,-17.230751037597656,-6.968700408935547,null,null,null,null
1677898368265,-0.1535181850194931,0.033789921551942825,0.04051147401332855,null,null,null,null,null,null,null,null,null,null
1677898368271,null,null,null,0.0747222900390625,-1.0210723876953125,-0.128387451171875,null,null,null,null,null,null,null
1677898368374,null,null,null,null,null,null,51.43878936767578,-17.818830490112305,-7.507976531982422,null,null,null,null
1677898368379,null,null,null,0.0822296142578125,-0.9874725341796875,-0.151275634765625,null,null,null,null,null,null,null
1677898368385,-0.05181073397397995,-0.00478410255163908,0.022517027333378792,null,null,null,null,null,null,null,null,null,null
1677898368472,null,null,null,null,null,null,51.33192443847656,-17.73643684387207,-7.654277801513672,null,null,null,null
1677898368478,-0.052915677428245544,0.037874944508075714,0.09315551072359085,null,null,null,null,null,null,null,null,null,null
1677898368484,null,null,null,0.0835113525390625,-1.0357208251953125,-0.1165008544921875,null,null,null,null,null,null,null
1677898368574,null,null,null,null,null,null,51.31821823120117,-17.397241592407227,-7.539344787597656,null,null,null,null
1677898368580,-0.1273190677165985,0.07081851363182068,0.08004343509674072,null,null,null,null,null,null,null,null,null,null
1677898368596,null,null,null,0.09332275390625,-1.01214599609375,-0.1065521240234375,null,null,null,null,null,null,null
1677898368660,null,null,null,null,null,null,51.352455139160156,-17.6173038482666,-7.986499786376953,null,null,null,null
1677898368668,null,null,null,0.09661865234375,-0.9964447021484375,-0.141448974609375,null,null,null,null,null,null,null
1677898368674,0.1087629646062851,0.06438298523426056,0.06782511621713638,null,null,null,null,null,null,null,null,null,null
1677898368771,null,null,null,null,null,null,51.40215301513672,-17.76852035522461,-7.9601593017578125,null,null,null,null
1677898368777,null,null,null,0.0653839111328125,-0.998291015625,-0.1977081298828125,null,null,null,null,null,null,null
1677898368783,0.13147546350955963,0.05910486355423927,0.023623038083314896,null,null,null,null,null,null,null,null,null,null
1677898368877,null,null,null,null,null,null,51.47503662109375,-18.142547607421875,-7.630714416503906,null,null,null,null
1677898368882,-0.07613924145698547,0.050638943910598755,-0.027295537292957306,null,null,null,null,null,null,null,null,null,null
1677898368888,null,null,null,0.0670166015625,-0.9744873046875,-0.1720123291015625,null,null,null,null,null,null,null
1677898368974,null,null,null,null,null,null,51.513092041015625,-18.243982315063477,-7.917205810546875,null,null,null,null
1677898368981,0.08362112939357758,0.06435129046440125,-0.027764519676566124,null,null,null,null,null,null,null,null,null,null
1677898368985,null,null,null,0.1516571044921875,-0.966796875,-0.1944732666015625,null,null,null,null,null,null,null
1677898369086,null,null,null,null,null,null,51.66877365112305,-18.538536071777344,-7.764575958251953,null,null,null,null
1677898369092,null,null,null,0.09698486328125,-1.0258941650390625,-0.1647491455078125,null,null,null,null,null,null,null
1677898369097,0.0681028887629509,0.05724304914474487,0.0904444083571434,null,null,null,null,null,null,null,null,null,null
1677898369165,null,null,null,null,null,null,51.72956848144531,-18.820720672607422,-7.352813720703125,null,null,null,null
1677898369168,null,null,null,null,null,null,null,null,null,24.788765103220605,120.99935750416392,84.7133824378252,0
1677898369178,-0.13957840204238892,0.014890266582369804,0.06770660728216171,null,null,null,null,null,null,null,null,null,null
1677898369185,null,null,null,0.0455474853515625,-1.013916015625,-0.13812255859375,null,null,null,null,null,null,null
1677898369272,null,null,null,null,null,null,52.10066223144531,-19.458084106445312,-7.928752899169922,null,null,null,null
1677898369278,null,null,null,0.06109619140625,-0.9932861328125,-0.164642333984375,null,null,null,null,null,null,null
1677898369282,0.13346858322620392,0.04644366353750229,-0.009214537218213081,null,null,null,null,null,null,null,null,null,null
1677898369379,null,null,null,null,null,null,52.4151725769043,-19.64049530029297,-7.086795806884766,null,null,null,null
1677898369385,null,null,null,0.097625732421875,-1.0142822265625,-0.181488037109375,null,null,null,null,null,null,null
1677898369390,0.006133259739726782,0.050516702234745026,0.04700852185487747,null,null,null,null,null,null,null,null,null,null
1677898369479,null,null,null,null,null,null,52.657867431640625,-19.812564849853516,-7.118007659912109,null,null,null,null
1677898369484,null,null,null,0.06793212890625,-1.011199951171875,-0.112518310546875,null,null,null,null,null,null,null
1677898369501,-0.003185939509421587,0.0014314490836113691,0.01895424909889698,null,null,null,null,null,null,null,null,null,null
1677898369567,null,null,null,null,null,null,52.656707763671875,-19.648109436035156,-7.134067535400391,null,null,null,null
1677898369576,0.03063061274588108,-0.01321327406913042,0.0036064526066184044,null,null,null,null,null,null,null,null,null,null
1677898369580,null,null,null,0.0264129638671875,-0.9636993408203125,-0.11224365234375,null,null,null,null,null,null,null
1677898369678,null,null,null,null,null,null,52.266510009765625,-18.889747619628906,-6.3014678955078125,null,null,null,null
1677898369685,null,null,null,0.0423736572265625,-1.022369384765625,-0.1183013916015625,null,null,null,null,null,null,null
1677898369691,0.04742663726210594,0.07501885294914246,0.059954944998025894,null,null,null,null,null,null,null,null,null,null
1677898369781,null,null,null,null,null,null,51.75314712524414,-18.657020568847656,-5.810054779052734,null,null,null,null
1677898369786,-0.04839975759387016,-0.007212905213236809,0.024099742993712425,null,null,null,null,null,null,null,null,null,null
1677898369792,null,null,null,0.044281005859375,-0.985504150390625,-0.08978271484375,null,null,null,null,null,null,null
1677898369881,null,null,null,null,null,null,51.29426574707031,-18.284496307373047,-5.3565826416015625,null,null,null,null
1677898369888,0.06945710629224777,-0.010342918336391449,-0.0563996247947216,null,null,null,null,null,null,null,null,null,null
1677898369894,null,null,null,0.0100555419921875,-0.944610595703125,-0.0695648193359375,null,null,null,null,null,null,null
1677898369982,null,null,null,null,null,null,51.08599853515625,-17.671092987060547,-5.052040100097656,null,null,null,null
1677898369989,0.06504424661397934,0.018157431855797768,0.016210928559303284,null,null,null,null,null,null,null,null,null,null
1677898370006,null,null,null,0.0764007568359375,-1.062286376953125,-0.1269989013671875,null,null,null,null,null,null,null
1677898370072,null,null,null,null,null,null,51.20222854614258,-17.40279769897461,-4.903278350830078,null,null,null,null
1677898370078,-0.12491210550069809,-0.041478998959064484,0.019103920087218285,null,null,null,null,null,null,null,null,null,null
1677898370085,null,null,null,0.0869903564453125,-0.997344970703125,-0.1132659912109375,null,null,null,null,null,null,null
1677898370184,null,null,null,null,null,null,51.063873291015625,-17.38128662109375,-5.046089172363281,null,null,null,null
1677898370185,null,null,null,null,null,null,null,null,null,24.788769717846534,120.99934475647778,84.78858007397503,0
1677898370198,0.02190876007080078,-0.07046777755022049,0.010216418653726578,null,null,null,null,null,null,null,null,null,null
1677898370204,null,null,null,0.0321197509765625,-0.9382476806640625,-0.1043548583984375,null,null,null,null,null,null,null
1677898370281,null,null,null,null,null,null,50.974300384521484,-17.52328109741211,-5.256610870361328,null,null,null,null
1677898370286,0.09231368452310562,0.03116164728999138,-0.014800784178078175,null,null,null,null,null,null,null,null,null,null
1677898370294,null,null,null,-0.0196533203125,-0.9954833984375,-0.0986328125,null,null,null,null,null,null,null
1677898370384,null,null,null,null,null,null,51.188148498535156,-17.325435638427734,-5.200981140136719,null,null,null,null
1677898370389,-0.07407715916633606,0.03603550046682358,-0.07525507360696793,null,null,null,null,null,null,null,null,null,null
1677898370395,null,null,null,0.0633697509765625,-0.9771575927734375,-0.11883544921875,null,null,null,null,null,null,null
1677898370487,null,null,null,null,null,null,51.2983512878418,-17.136295318603516,-5.2433624267578125,null,null,null,null
1677898370503,0.06825228780508041,-0.023669376969337463,-0.06832259893417358,null,null,null,null,null,null,null,null,null,null
1677898370509,null,null,null,0.1432342529296875,-1.00457763671875,-0.17071533203125,null,null,null,null,null,null,null
1677898370574,null,null,null,null,null,null,50.83944320678711,-17.0963077545166,-5.309917449951172,null,null,null,null
1677898370582,-0.05121631547808647,-0.08648668974637985,0.12481170892715454,null,null,null,null,null,null,null,null,null,null
1677898370589,null,null,null,0.108001708984375,-1.0558624267578125,-0.1345062255859375,null,null,null,null,null,null,null
1677898370689,null,null,null,null,null,null,50.46210479736328,-17.355804443359375,-5.17437744140625,null,null,null,null
1677898370696,-0.11833330243825912,-0.11473004519939423,0.045040976256132126,null,null,null,null,null,null,null,null,null,null
1677898370700,null,null,null,0.0422515869140625,-0.9868621826171875,-0.137237548828125,null,null,null,null,null,null,null
1677898370791,null,null,null,null,null,null,50.253204345703125,-17.631534576416016,-5.153675079345703,null,null,null,null
1677898370795,0.02113058604300022,-0.11774367839097977,0.05209542438387871,null,null,null,null,null,null,null,null,null,null
1677898370801,null,null,null,-0.015869140625,-0.9386444091796875,-0.1703948974609375,null,null,null,null,null,null,null
1677898370889,null,null,null,null,null,null,49.99592590332031,-17.595840454101562,-5.286518096923828,null,null,null,null
1677898370895,0.06324900686740875,-0.04771612212061882,0.02798103354871273,null,null,null,null,null,null,null,null,null,null
1677898370899,null,null,null,-0.0404052734375,-0.9919281005859375,-0.1392059326171875,null,null,null,null,null,null,null
1677898370992,null,null,null,null,null,null,50.21291732788086,-17.444421768188477,-5.229358673095703,null,null,null,null
1677898371009,-0.03446130454540253,-0.06573613733053207,-0.06415288895368576,null,null,null,null,null,null,null,null,null,null
1677898371015,null,null,null,0.0045318603515625,-0.967132568359375,-0.0974578857421875,null,null,null,null,null,null,null
1677898371079,null,null,null,null,null,null,50.17543411254883,-17.25758934020996,-5.4265289306640625,null,null,null,null
1677898371086,0.05270182713866234,-0.1108546108007431,-0.011726164259016514,null,null,null,null,null,null,null,null,null,null
1677898371090,null,null,null,0.0801239013671875,-0.9840850830078125,-0.1383819580078125,null,null,null,null,null,null,null
1677898371164,null,null,null,null,null,null,null,null,null,24.788764971267593,120.99931177886103,84.88552222400904,0
1677898371187,null,null,null,null,null,null,50.196205139160156,-17.087020874023438,-5.466457366943359,null,null,null,null
